open,high,low,close,volume,symbol
141.355,144.12,141.08,142.92,74064254,AAPL
143.29,146.55,143.28,146.35,66253709,AAPL
145.265,147.55,145.0,147.04,64547798,AAPL
145.67,146.64,143.78,144.87,63305113,AAPL
145.76,148.45,145.05,145.86,77588759,AAPL
142.99,146.45,142.1201,145.49,71185560,AAPL
144.08,148.95,143.25,148.47,78140744,AAPL
149.78,150.86,148.2,150.17,76259931,AAPL
150.74,151.57,146.7,147.07,81420868,AAPL
147.92,151.23,146.91,151.0,82982367,AAPL
151.12,153.72,150.37,153.04,64823413,AAPL
154.5,155.57,151.94,155.35,65086636,AAPL
155.39,156.28,153.41,154.09,66675408,AAPL
154.01,155.04,152.28,152.95,53623945,AAPL
152.265,153.085,150.8,151.6,55138691,AAPL
152.58,157.33,152.16,156.79,78620688,AAPL
156.98,157.64,154.41,157.35,81378731,AAPL
161.24,163.63,159.5,162.51,101786860,AAPL
161.01,163.59,160.89,161.51,67829379,AAPL
160.1,162.41,159.63,160.01,59907025,AAPL
160.84,166.59,160.75,166.13,82507488,AAPL
166.005,167.19,164.43,165.81,55474144,AAPL
163.21,165.85,163.0,165.35,56696985,AAPL
166.37,167.81,164.2,164.87,60362338,AAPL
164.02,165.82,163.25,164.92,63135503,AAPL
167.68,169.34,166.9,169.24,70170540,AAPL
170.06,170.99,168.19,168.49,57149159,AAPL
169.82,172.17,169.4,172.1,68039382,AAPL
171.52,173.39,171.345,173.19,54091694,AAPL
172.78,173.71,171.6618,173.03,56377050,AAPL
172.77,176.15,172.57,174.55,79542037,AAPL
173.75,174.9,173.12,174.15,62290075,AAPL
173.03,173.74,171.3101,171.52,70346295,AAPL
169.69,169.86,167.135,167.57,69026809,AAPL
167.08,168.71,166.65,167.23,54147079,AAPL
167.32,168.11,166.245,167.53,53841524,AAPL
168.78,170.14,168.35,170.03,51218209,AAPL
170.57,171.05,163.56,163.62,78960980,AAPL
161.145,162.9,159.82,161.38,72724452,AAPL
162.13,162.56,157.72,158.91,77906197,AAPL
160.305,160.58,157.14,157.22,87991091,AAPL
156.64,158.42,154.67,157.96,74229896,AAPL
159.75,160.362,154.965,155.81,76957768,AAPL
156.47,157.09,153.69,154.53,73295539,AAPL
154.825,156.67,153.61,155.96,87449574,AAPL
154.64,156.36,152.68,154.46,84923847,AAPL
155.47,157.82,154.75,157.37,68081006,AAPL
159.59,164.26,159.3,163.43,104955962,AAPL
159.9,160.54,153.37,153.84,122656614,AAPL
154.785,157.1,153.6106,155.31,87965409,AAPL
154.65,155.24,151.38,152.37,90481110,AAPL
151.21,151.35,148.37,150.7,162278841,AAPL
149.31,154.56,149.1,154.48,81474246,AAPL
153.4,158.08,153.08,156.9,107689796,AAPL
157.34,158.74,153.6,153.72,101696790,AAPL
152.38,154.47,150.91,152.74,86264792,AAPL
151.19,151.47,148.56,150.43,96029909,AAPL
149.66,153.7701,149.64,150.77,93339409,AAPL
152.74,154.72,149.945,151.76,84442741,AAPL
147.64,150.6414,144.84,149.84,146691387,AAPL
146.1,146.72,140.68,142.48,128138237,AAPL
141.28,143.1,138.0,138.2,124925274,AAPL
138.21,143.07,137.685,142.45,114311663,AAPL
145.03,146.22,144.26,146.1,87830064,AAPL
