open,high,low,close,volume,symbol
243.08,245.75,237.4,239.58,25740036,MSFT
232.275,232.87,225.96,229.1,50623394,MSFT
227.2,227.55,221.7602,222.31,39585623,MSFT
223.0,225.7601,219.35,224.93,43613574,MSFT
226.45,231.2366,226.41,227.12,27369784,MSFT
227.755,231.31,227.33,228.85,27033881,MSFT
231.29,235.95,231.11,235.77,28669331,MSFT
235.26,239.9,233.56,238.51,27269486,MSFT
237.002,239.37,234.92,239.23,21333265,MSFT
237.97,240.91,237.09,240.35,29831257,MSFT
241.565,242.38,235.52,235.81,30028692,MSFT
233.78,235.52,230.68,231.93,28623033,MSFT
234.855,240.74,234.51,240.22,35389809,MSFT
241.1,245.165,239.65,242.58,31933951,MSFT
242.5,243.95,240.44,242.04,40234444,MSFT
234.48,243.3,230.9,240.61,66526641,MSFT
243.65,248.31,242.0,248.0,33454491,MSFT
248.99,249.83,246.83,248.16,26498939,MSFT
244.51,245.6,242.2,242.71,25867365,MSFT
243.45,247.95,242.945,247.81,26541072,MSFT
248.0,255.18,245.47,252.75,31259912,MSFT
258.82,264.69,257.25,264.6,39940437,MSFT
259.542,264.2,257.1,258.35,29077256,MSFT
257.44,258.3,254.78,256.77,22517997,MSFT
260.53,268.775,260.08,267.56,50841365,MSFT
273.2,276.76,266.21,266.73,54686049,MSFT
273.8,273.98,262.8,263.62,42375102,MSFT
261.53,264.09,260.662,263.1,25818489,MSFT
267.64,274.6,267.15,271.32,44630921,MSFT
272.67,274.97,269.28,272.17,37047924,MSFT
268.32,270.73,266.18,269.32,28962163,MSFT
264.02,266.74,261.9,262.15,29603616,MSFT
259.39,260.09,256.0,258.06,30000055,MSFT
254.48,255.49,251.59,252.67,28397444,MSFT
254.09,254.34,250.34,251.51,22491056,MSFT
255.56,256.84,250.48,254.77,29219095,MSFT
249.96,251.0,248.1,249.22,24990905,MSFT
252.46,252.82,249.39,250.16,21190042,MSFT
249.07,251.49,248.73,249.42,22490950,MSFT
250.76,250.93,245.79,246.27,27565259,MSFT
246.55,251.4,245.61,251.11,24833646,MSFT
252.19,255.62,251.39,255.29,30760136,MSFT
256.425,260.12,255.98,256.87,24109849,MSFT
256.3,257.69,253.39,254.15,21473179,MSFT
254.04,254.5417,250.81,253.7,17340217,MSFT
255.82,259.56,251.58,252.32,26653387,MSFT
251.08,252.79,247.6,248.59,28333930,MSFT
247.4,257.91,245.73,253.92,33339721,MSFT
256.75,261.07,255.86,260.79,33620293,MSFT
259.98,266.48,259.21,265.44,46028047,MSFT
265.205,276.56,263.28,276.2,54832140,MSFT
278.26,283.33,276.3201,279.43,69527371,MSFT
276.98,277.48,269.85,272.23,43466649,MSFT
274.88,275.0,269.5191,273.78,34558704,MSFT
273.4,281.04,272.18,272.29,34873330,MSFT
277.94,281.06,275.2,277.66,36610879,MSFT
277.24,280.63,275.28,280.57,28199962,MSFT
280.5,281.4589,275.52,276.38,26840212,MSFT
275.79,276.14,272.0451,275.23,21878647,MSFT
278.96,281.1398,278.41,280.51,25087032,MSFT
284.23,284.46,281.48,284.05,25053410,MSFT
283.73,289.27,283.0,288.3,32765976,MSFT
286.52,288.27,283.95,287.23,24883342,MSFT
287.23,290.4499,285.67,287.18,25824299,MSFT
285.85,287.15,282.92,284.34,22064770,MSFT
283.21,292.08,282.03,291.6,29770334,MSFT
289.208,289.6,284.71,289.39,23102994,MSFT
285.75,285.98,281.64,282.83,27276589,MSFT
284.79,287.01,281.96,283.49,27403432,MSFT
283.59,289.9,283.17,289.84,24222678,MSFT
287.0,288.48,283.69,286.14,20987917,MSFT
289.93,291.6,286.16,288.8,23791151,MSFT
291.57,291.755,287.01,288.37,20161845,MSFT
285.99,289.05,284.54,288.45,17150271,MSFT
285.25,289.03,285.08,286.11,23244363,MSFT
285.01,286.27,283.0608,285.76,21676387,MSFT
282.09,284.95,278.72,281.77,26611014,MSFT
279.51,281.6,275.37,275.42,45772236,MSFT
296.7,299.57,292.73,295.37,64481117,MSFT
295.97,305.2,295.25,304.83,46462638,MSFT
304.01,308.93,303.31,307.26,36469613,MSFT
306.97,308.6,305.15,305.56,21294115,MSFT
307.76,309.18,303.91,305.41,26404431,MSFT
306.62,308.61,304.09,304.4,22360754,MSFT
306.24,307.7626,303.4,305.41,22519907,MSFT
305.72,311.97,304.27,310.65,28197052,MSFT
310.13,310.2,306.09,308.65,21318613,MSFT
308.0,310.04,306.31,307.0,21340829,MSFT
308.62,313.0,307.67,312.31,30078044,MSFT
310.1,311.12,306.2601,310.11,31680179,MSFT
310.55,310.65,306.6,308.97,19774696,MSFT
309.095,309.905,307.59,309.46,16336547,MSFT
309.83,313.71,309.83,311.74,26730347,MSFT
312.29,314.43,310.74,314.0,24315012,MSFT
314.53,319.04,313.72,318.52,27275991,MSFT
316.74,318.75,316.37,318.34,27546701,MSFT
318.6,322.59,318.01,321.18,24115664,MSFT
320.03,322.72,315.25,315.26,30797173,MSFT
314.73,316.5,312.61,313.85,23384887,MSFT
323.24,326.9,320.0,325.92,43301743,MSFT
324.02,333.4,323.88,332.89,36630633,MSFT
335.23,335.74,330.52,331.21,29503070,MSFT
332.29,335.94,327.33,328.39,45546858,MSFT
325.93,333.53,324.72,332.58,26773851,MSFT
334.247,337.5,332.55,335.4,25873769,MSFT
335.22,338.5599,334.6601,335.94,21307053,MSFT
335.33,335.37,332.17,333.68,20396223,MSFT
331.65,334.49,322.5,323.38,40717129,MSFT
323.935,326.64,323.35,325.26,23277708,MSFT
324.99,329.99,324.41,326.79,22528950,MSFT
328.58,332.0999,325.16,331.85,24306753,MSFT
334.465,336.98,330.39,334.29,22951279,MSFT
334.34,339.04,332.81,337.34,26003791,MSFT
337.48,349.84,337.2,348.1,38899075,MSFT
351.32,351.47,341.95,342.33,46551985,MSFT
