open,high,low,close,volume,symbol
373.86,375.9,366.771,370.87,25258633.0,MSFT
369.01,373.2562,368.51,370.6,23013465.0,MSFT
370.665,373.1,367.17,367.94,20901502.0,MSFT
368.97,372.06,366.5,367.75,21004575.0,MSFT
369.3,375.2,369.01,374.69,23132275.0,MSFT
372.01,375.99,371.19,375.79,20828828.0,MSFT
376.37,384.17,376.32,382.77,25497145.0,MSFT
386.0,390.68,380.38,384.63,27850846.0,MSFT
385.49,388.68,384.65,388.47,21641153.0,MSFT
393.66,394.03,387.6229,390.27,27142268.0,MSFT
387.98,390.11,384.81,389.47,21698908.0,MSFT
391.72,393.99,390.12,393.87,23391588.0,MSFT
395.76,398.67,393.5,398.67,29331136.0,MSFT
400.02,400.62,393.59,396.51,27016902.0,MSFT
395.75,399.38,393.93,398.9,20525882.0,MSFT
401.54,405.63,400.45,402.56,24362953.0,MSFT
404.32,407.01,402.5294,404.87,21008155.0,MSFT
404.37,406.17,402.43,403.93,17803271.0,MSFT
406.06,409.98,404.33,409.72,24479936.0,MSFT
412.26,413.05,406.4501,408.59,33443110.0,MSFT
406.96,415.32,397.21,397.58,47855797.0,MSFT
401.83,408.0,401.8,403.78,30656726.0,MSFT
403.81,412.65,403.56,411.22,28186570.0,MSFT
409.9,411.16,403.99,405.65,25352286.0,MSFT
405.88,407.97,402.91,405.49,18382624.0,MSFT
407.44,414.3,407.4,414.05,22340526.0,MSFT
414.05,415.56,412.53,414.11,21225257.0,MSFT
415.25,420.82,415.09,420.55,22010344.0,MSFT
420.555,420.74,414.75,415.26,21202921.0,MSFT
404.94,410.071,403.39,406.32,27824936.0,MSFT
408.07,409.84,404.57,409.49,20394390.0,MSFT
408.14,409.13,404.29,406.56,21825525.0,MSFT
407.96,408.29,403.44,404.06,22296495.0,MSFT
403.24,404.49,398.01,402.79,24307915.0,MSFT
400.17,402.29,397.22,402.18,18576472.0,MSFT
410.19,412.83,408.57,411.65,26924129.0,MSFT
415.67,415.86,408.97,410.34,16290899.0,MSFT
411.455,412.16,407.36,407.54,16193505.0,MSFT
407.99,408.32,403.85,407.48,14835827.0,MSFT
408.175,409.3,405.3201,407.72,13152525.0,MSFT
408.64,414.2,405.92,413.64,31947263.0,MSFT
411.27,415.87,410.88,415.5,17805495.0,MSFT
413.44,417.35,412.32,414.92,17595956.0,MSFT
413.96,414.25,400.64,402.65,26886877.0,MSFT
402.97,405.16,398.39,402.09,22320549.0,MSFT
406.12,409.78,402.24,409.14,18695839.0,MSFT
407.96,410.42,404.33,406.22,18002186.0,MSFT
403.762,405.68,401.26,404.52,16120752.0,MSFT
407.62,415.57,406.79,415.28,22457003.0,MSFT
418.1,418.18,411.45,415.1,17115931.0,MSFT
420.24,427.82,417.99,425.22,34155379.0,MSFT
419.29,422.6,412.79,416.42,45079903.0,MSFT
414.25,420.73,413.78,417.32,20106230.0,MSFT
417.83,421.6656,415.55,421.41,19824715.0,MSFT
422.0,425.96,420.66,425.23,17856165.0,MSFT
429.83,430.82,427.16,429.37,21221222.0,MSFT
429.7,429.86,426.07,428.74,17648473.0,MSFT
425.24,427.41,421.61,422.86,18060450.0,MSFT
425.61,425.99,421.35,421.65,16725647.0,MSFT
424.44,424.45,419.01,421.43,16704978.0,MSFT
420.96,421.87,419.12,420.72,21871161.0,MSFT
423.95,427.89,422.22,424.57,16315961.0,MSFT
420.11,422.38,417.84,421.44,17911992.0,MSFT
419.73,423.26,419.085,420.45,16502264.0,MSFT
424.99,428.67,417.57,417.88,19370875.0,MSFT
420.01,426.51,418.32,425.52,16549091.0,MSFT
425.17,427.28,423.3,424.59,14272387.0,MSFT
426.44,427.74,421.62,426.28,12512289.0,MSFT
422.19,424.03,419.7,423.26,16216581.0,MSFT
425.82,429.37,422.36,427.93,17966423.0,MSFT
424.05,425.1794,419.77,421.9,18742900.0,MSFT
426.6,426.82,413.43,413.64,19074288.0,MSFT
414.57,418.4,413.7301,414.58,14696641.0,MSFT
417.25,418.88,410.33,411.84,15372503.0,MSFT
410.63,411.89,403.95,404.27,19265719.0,MSFT
404.03,405.48,397.77,399.12,28791324.0,MSFT
400.08,402.85,395.75,400.96,18941793.0,MSFT
404.235,408.2,403.06,407.57,14940953.0,MSFT
409.56,412.47,406.78,409.06,14461957.0,MSFT
394.03,399.8899,388.03,399.04,39761357.0,MSFT
412.17,413.0,405.7601,406.32,29220602.0,MSFT
405.25,406.32,399.19,402.25,18864413.0,MSFT
401.49,402.16,389.17,389.33,28424870.0,MSFT
392.61,401.7199,390.31,394.94,23162423.0,MSFT
397.66,399.93,394.6515,397.84,17110425.0,MSFT
402.28,407.15,401.86,406.66,17270056.0,MSFT
408.76,413.93,406.3701,413.54,16009874.0,MSFT
414.66,414.67,409.09,409.34,18696339.0,MSFT
408.17,412.23,406.7132,410.54,11040561.0,MSFT
410.57,412.72,409.1,412.32,13749799.0,MSFT
412.935,415.38,411.8,414.74,12398523.0,MSFT
418.01,418.348,410.82,413.72,14540245.0,MSFT
412.02,417.49,411.55,416.56,14213954.0,MSFT
417.9,423.81,417.27,423.08,19636030.0,MSFT
421.8,425.42,420.35,420.99,15854854.0,MSFT
422.54,422.92,418.025,420.21,14749276.0,MSFT
420.21,426.77,419.99,425.34,15094397.0,MSFT
426.825,432.97,424.85,429.04,20482820.0,MSFT
430.09,432.41,427.13,430.52,17595214.0,MSFT
432.97,433.6,425.424,427.0,16412929.0,MSFT
427.19,431.055,424.41,430.16,11315176.0,MSFT
429.63,430.82,426.6,430.32,15331042.0,MSFT
425.69,430.94,425.69,429.17,14835728.0,MSFT
424.3,424.3,414.24,414.67,27431407.0,MSFT
416.75,416.75,404.51,415.13,43999851.0,MSFT
415.525,416.43,408.9234,413.52,16916987.0,MSFT
412.43,416.44,409.675,416.07,13882247.0,MSFT
417.81,424.08,416.3,424.01,16495741.0,MSFT
424.01,425.31,420.58,424.52,13860934.0,MSFT
426.2,426.28,423.0,423.85,13202716.0,MSFT
424.7,428.08,423.89,427.87,12960379.0,MSFT
425.475,432.82,425.25,432.68,13664488.0,MSFT
435.32,443.4,433.25,441.06,21670711.0,MSFT
440.85,443.39,439.37,441.58,15192736.0,MSFT
438.275,443.1376,436.721,442.57,12693028.0,MSFT
